;osm_type;osm_id;internal_id;query;confidence_interval
644;way;31233185;0x130e5ad34b18a8c7:0x88672bb55bc3cf43;Malta Stock Exchange, Castille Place Garisson Chapel;0.9999982016242169
645;node;4365936496;0x130e5ad5d293d2d9:0xb37199d104343c23;Grand Harbour Vista, Triq is-Sirena 42, ISL-1461;0.9999994376219808
646;way;308763341;0x130e5ad93a51d857:0x706e13a70c342633;Raħal Ġdid;0.9998943596522657
647;way;367778319;0x130e5add02764fe3:0x86a4ca7d805b563c;Sant Antnin Church, Ghajn Dwieli, Pjazza Sant'Antnin, PLA1962, Paola;0.9999978032660132
648;way;138344467;0x130e5add1609e5b3:0x50a01e4b95c8c391;Mariam Al-Batool Mosque, Triq Kordin;0.9999998800581953
649;node;3336116494;0x130e5ae139b5f00d:0xfd92857a067460ca;MEATS & EATS Gourmet Butcher, Dingli Street 75, Sliema;0.9996480695826077
650;way;155259323;0x130e5ae408422a3b:0x10e664c3a513e416;Tarxien;0.9999950970629335
651;node;4356596489;0x130e5ae597f1356f:0x4ea15019aeaf6bef;J & N Marine, L-Iskola;0.9999989958757237
652;node;4222351212;0x130e5ae5cc5871cd:0x869207f30bb36348;Bellas Stationery, Triq Paola 74C, TARXIEN;0.9999999265134492
653;node;1112950022;0x130e5ae883396443:0xf0d0f6f483a98305;Paola Health Center, Triq Il-Foss, FGR1017, Paola;0.9999989661310098
654;node;2779215434;0x130e5ae88b40f12d:0xd431da6ead32bdde;M.U.S.E.U.M. - Paola, Triq l-Arkata 23, Rahal Gdid;0.9999996942719431
655;way;386844095;0x130e5ae8b08ea5cb:0x164d160ae628ea;L-Ipoġew ta' Ħal Saflieni, Triq ic-Cimiterju, PLA 1116;0.9999991747343258
656;node;3801977194;0x130e5aef1116a76f:0x984738eb33d680ed;Smash Radio, Triq Tax-Xewk, Raħal Ġdid;0.9999991785932163
657;node;4230856589;0x130e5aef6671484f:0xbf2b23bdc921f393;Dreads Hairdressing, Triq Imbroll 1, PLA1373;0.9999987085550018
658;way;279285941;0x130e5af0ce05e911:0x558aa5f9b62f3e3;Santa Luċija;0.999949593469621
659;way;24209417;0x130e5af23ba60c5d:0x936157b5db739a1d;Skola Sekondarja Santa Luċija, Triq il-Kahwiela;0.9999955809051713
660;way;42448606;0x130e5b00ee716d25:0x56abd1122d66f6e0;Lidl, Tal-Barrani Road, Ghaxaq;0.9999994618451312
661;node;4692646991;0x130e5b025f3e2083:0xdd5fd6f7a1b3a817;Kalkara Police, Misrah l-Arcisqof Gonzi 6, KKR 1513, Kalkara;0.9999990439390795
662;node;6635222525;0x130e5b026527adb7:0xf357591fa6d9232f;Empire General Store, Triq Antonio Bosio;0.9998101514180212
663;node;3281654519;0x130e5b0ce7126507:0xe669fd3c49fbac37;St. Catherine's Pharmacy, Triq Il-Qadi, Zejtun;0.9999994276256945
664;way;223386761;0x130e5b0ef878cc63:0xa42ccd676853d38a;Żejtun;0.9999272883307035
665;node;3673623814;0x130e5b1f2fe7c8e1:0x3df1752127a7ec77;Kitz Klikz, Triq Titu Brandsma 3, fgr2131, Fgura;0.9999995994394257
666;node;3398303706;0x130e5b1ff8bcdc5f:0x4a50a981f4e55744;Houseproud Stores, Triq San Tumas 145;0.9999996024655429
667;node;4193020910;0x130e5b218bf2c4ab:0x5ef3ef0bb0412de3;the knot, Kottoner Avenue, Fgura;0.9999989552751632
668;node;4193020913;0x130e5b21929b4e45:0xd40dc49dde42fd65;big beeper hardware store, Kottoner Avenue, Fgura;0.999999453189794
669;node;4193020911;0x130e5b222b7fe357:0xd8638bf3e1afeae;réverie, Kottoner Avenue, Fgura;0.9999996873818793
670;node;1154318268;0x130e5b2774f86b99:0x9d27cf9f9fafde20;Cospicua Health Centre, Triq L Jun, Cospicua;0.9999992798380632
671;node;2397004294;0x130e5b27cf668905:0x7b4e7ace7fd60455;Casa Birmula, Kuncizzjoni 3-5, BML 2064, Bormla;0.9999994130673181
672;node;7041583843;0x130e5b281de4b243:0x3f66f8ff8ec1acd2;Centru Familja Mqaddsa, Triq Johnny Catania;0.9999992141958159
673;node;4190296764;0x130e5b2916869249:0xf36fada852f97301;Locanda La Gelsomina, Triq il-Kunsill Popolari 3, BRG 1131, Birgu;0.9999998081898523
674;node;2530469486;0x130e5b293e22acf3:0x995d7a550ed63954;Indulgence Divine, Triq Alessandru VII, BRG 1105, Vittoriosa Birgu;0.9999992342014732
675;node;6659782485;0x130e5b29681e4483:0x7e5c0775473da70e;Tal-Petut, Triq Pacifiku Scicluna 20;0.9999995299128218
676;node;2476972115;0x130e5b29716f876b:0x49caa3a505fd41ce;dCentre, Triq il-Mina il-Kbira 2, Birgu;0.9999997562916758
677;node;2334290384;0x130e5b29795b1f85:0x53dd181b61b88d4b;Cafe du Brazil, Vittoriosa Birgu;0.999999740927225
678;node;6236973586;0x130e5b297bd541e7:0xf56159ef7a26b130;L-Arlogg Cafè & Bistro, Triq P. Boffa;0.9999993043840982
679;node;690937561;0x130e5b2995d58d51:0x34a1cd5034096836;Maritime Museum, BRG 1721, Vittoriosa Birgu;0.9999995193160272
680;node;6236953585;0x130e5b29af3b2c2b:0xecff301f85beb762;Old City Pub, Triq San Lawrenz 104;0.9999985310815314
681;node;2485604338;0x130e5b29f32fa597:0x1cb62ab432623db6;Sottovento Ristorante Pizzeria, Ix-Xatt tal-Birgu, BRG 1721, Vittoriosa Birgu;0.9999988889043568
682;node;690937559;0x130e5b29f57dbda3:0x2b01199de0d82925;Casino di Venezia, Ix-Xatt-tal-Birgu, Birgu;0.9999968430696284
683;node;2485605683;0x130e5b2a1fe0ee03:0x9766843198b7a416;Cargo Bar & Dine, Ix-Xatt tal-Birgu, BRG 1721, Vittoriosa Birgu;0.9999990239618447
684;node;4508807392;0x130e5b2b658b57d1:0x72ff17f75fa71692;Esplora, Triq Marina, KKR 1320;0.9999971110650512
685;node;4351354095;0x130e5b2e91eed4d3:0xb814a1b7065b7d2e;Schola Direct, Triq il-Genista;0.9999992231009005
686;node;4887085592;0x130e5b397f749f23:0xc547393849a5477e;KHS Megastore, Triq Castaldi 54, ZBR1453, Żabbar;0.9999991333225252
687;node;197518642;0x130e5b3c0797b1bd:0xb412080122add4e8;Triq iċ-Ċawsli, Zabbar;0.9999987444851463
688;node;1156266676;0x130e5b3e187746b7:0x5ab1e2d31bb28f49;Top Choice, Triq Villabate, Zabbar;0.9999993127549911
689;node;6227177585;0x130e5b3ec076b637:0x12fc23f18df3de4;St. James pharmacy, Misraħ San Ġakbu 1, Ħaż-Żabbar;0.9999998849075347
690;node;2822413915;0x130e5b48f92bcb29:0x562115c92568f22b;Zabbar;0.9999265113055473
691;way;389553707;0x130e5b4a41e2ebd5:0x17a300f6683c7fa3;Ix-Xgħajra;0.9999947278571117
692;node;6368161885;0x130e5b4bbda270c5:0xd6abb6fc8422b7fa;Triq il-Mulett;0.9989786556983825
693;node;6765235787;0x130e5b611409565f:0xf73c85a79381c031;ottoman by posh turkish, Triq is-Santwarju;0.9999988227837524
694;way;279285774;0x130e5b63f47548b1:0xecf7236ea43d8d16;Marsaskala;0.9999617149070122
695;way;151998600;0x130e5b63ff141f0d:0xd74cfe149b9d76d3;Inspire Therapy & Leisure Centre, Zinzell Street, MSK 4070, Marsaskala;0.999997768084348
696;way;395232816;0x130e5b6432a6e12f:0x360ac9e74be1a103;Inspire Charity Shop, Triq iz-Zinzell, Marsaskala;0.9999992495433052
697;node;4502573290;0x130e5b64dd5e0eb9:0x4ce367f0fbf1b52e;Pascucci, Triq L-Omnibus;0.9999992801831985
698;node;3281655837;0x130e5b66b8a3b41f:0xacb47a777179f6d7;Bellavista Pharmacy, Triq Salvu Buhagiar, Marsaskala;0.999999663073601
699;node;4376770091;0x130e5b6b1d7d1bc1:0xceb78d8342adc064;Pyramid Childcare Center, Triq Censu Decandia;0.9999992667093851
700;node;585144030;0x130e5b6de6a24e33:0x4e224f2a3601dcec;Zurrieq Police Station, Triq Santa Katerina 175, 177, ZRQ 1089, Zurrieq;0.9999998356723074
701;way;277496981;0x130e5b6f165a0a77:0x1d4b84442573ec87;Sant'Antnin Family Park, Marsaskala;0.99999774143072
702;node;6090121790;0x130e5b6ff683de15:0x6ceabe8b6b86eb65;Friends of the Earth Malta, Xatt Ic-Cangatura;0.9999998466868527
703;way;154523003;0x130e5b74da0222b5:0xc1a381e3c7d7a071;Medelec, Bulebel Industrial Estate B33, ZTN 3000, Żejtun;0.9999960461344163
704;node;5287032326;0x130e5b7d3704aa2b:0x24c2d030f4f2e8f;Tal Familja restaurant, Triq Il-Gardiel;0.9999855303576597
705;way;373219463;0x130e5b7d605a3d1f:0x388cd582ad98e6e;San Tomaso Restaurant, Triq il-Qaliet, Marsascala;0.9999997409221408
706;node;6948511785;0x130e5b84d4a87d8b:0xa42da01a8951e306;Birgi, Triq San Lawrenz 97;0.9999991460633764
707;node;1395201143;0x130e5b983fd5ae49:0x9f6b4f96d93d643a;Southport, Xatt is-Sajjieda, Marsaxlokk;0.9999995568758033
708;node;1426790734;0x130e5b98421c48a1:0x969e1ed7778ab19;Marsaxlokk Police, Xatt is-Sajjieda 90, Marsaxlokk;0.9999974781316178
709;node;1426810625;0x130e5b9843f7d48d:0xc8c8f7c8bceaca3a;Pisces, Xatt is-Sajjieda 89, Marsaxlokk;0.9999998454324635
710;node;1450520758;0x130e5b9844e0c169:0x64943ef69ddeb7bb;la Nostra Padrona, Xatt is-Sajjieda 87, Marsaxlokk;0.9999998565690948
711;node;1426810634;0x130e5b98fd345c79:0xbc8f292d56c056be;Costa, Triq iz-Zejtun, Marsaxlokk;0.9999997663963254
712;node;4485088804;0x130e5b991ec984f7:0x45b7571eadc07ebe;Tartarun, Xatt is-Sajjieda 29;0.9999995557792208
713;node;2464371263;0x130e5ba2a7f7e2b1:0x8c8387d6ba6329d1;Harbour Lodge, Triq San Piju V 38, MXK1472, Marsaxlokk;0.9999995262475816
714;node;7203339588;0x130e5bb05dc8e9e3:0xfa29c884b0bf6218;Malta Office Chairs and More, Triq il-Belt Valletta, QRM3613, Qormi;0.9999987179862231
715;node;3864931382;0x130e5bb7ef5b732f:0xc2664983d3c6a374;Xtremefishing Malta, Triq San Gorg, Birzebbuga;0.9999994062818051
716;node;1430995075;0x130e5bb802e9fd1b:0xc68e9ad9cbfff1d5;Kunsill Lokali Birzebbuga, Triq Santa Marija, BBG 1651;0.9999984554480398
717;node;5902149137;0x130e5bb8ac52dfb7:0xe3e984017e44ad09;Happy Wok, Xatt ta' Ta' Xbiex 15;0.9999994588349611
718;way;788972693;0x130e5bc3257d1627:0xc23f16a579169d15;Chain Supermarket, Triq L-Inhasa, ZBR2853, Zabbar;0.9999989033923274
719;node;2485599583;0x130e5bc51e1a95e3:0x3e3ffa186cf66cd3;Twist ice cream parlour, Ix-Xatt tal-Birgu, BRG 1721, Vittoriosa Birgu;0.9999997638183461
720;node;7171400978;0x130e5bc8253833b1:0x6f5f0ea8497cd811;Inspire Charity Shop, Triq Żaren Dalli, Birżebbugia;0.9999893609006832
721;node;1335500737;0x130e5bc8d2116de7:0x84636b11b5e51bb;Brittania, Triq il-Bajja s-Sabiħa 5;0.9999991059203442
722;node;4829238375;0x130e5bc9c915b5df:0xce3036941905697e;kina bakery and confectionery, San Ġużepp, Birżebbuġa;0.9999989316673981
723;way;321984585;0x130e5bcc05111073:0xac8d8d18f6d83fd9;Birżebbugia;0.9999171100671591
724;node;1428099596;0x130e5bcf35e6221b:0xf3099cbb7b82a970;Reno's Bar & Restaurant, Triq San Patrizju 1;0.9999975758606717
725;node;3587337139;0x130e5bdad49e9f1f:0xc96e20672dbc0394;Ministry for Transport & Infrastracture, block B;0.9999992697188668
726;node;667270015;0x130e5be1eeccaad3:0x47435843d4286ef7;RMF, Telgħet Gwardamangia;0.999999844719261
727;way;722920588;0x130e5be1f6cdfbe5:0x9511daa47b09ca3a;Saint James Hospital, Tal-Hotba 3, ZTN 9090, Iż-Żejtun;0.9999994585917956
728;node;4193020912;0x130e5be5497b8ac9:0x9b09b684f67cad42;avant garde hair and beauty salon, Kottoner Avenue, Fgura;0.9999994997310718
729;way;275876161;0x130e5beb0e54accd:0x70caf1b0724ce34a;Daniel's Shopping Complex, Ħamrun;0.9999972559507833
730;node;7099545157;0x130e5df450a51f75:0xfba1ffb5c42eb053;C'est La Vie Guesthouse, Triq is-Sajjieda, Wied il-Għajn;0.9999985233220192
731;way;222724489;0x130fb4127f9897eb:0xb19f676eb0c718b5;Torri tax-Xlendi, Xlendi, Munxar;0.9999993024386449
732;way;140412841;0x130fb42b43aef929:0xd5a3d76638a6c583;Il-Qatra, Triq Santu Pietru, GRB 1506, Gharb;0.999999278447112
733;node;6886666379;0x130fb42e66298cd7:0xb9eed1dc911d2739;Shanti Ghar Gozo B&B, Triq Il Gebla, Tal General, San Lawrenz;0.9999994181806352
734;node;4231437927;0x130fb441d2ee73c1:0xf4fde7f8305d1072;BELS Busines English Language School, Triq ta Doti, 1721;0.9999985144031748
735;node;6874155185;0x130fb4439a28cde9:0x4ad8d2a7b03ace1e;Tender B&B, Torri;0.9999987860537543
736;node;2474165743;0x130fb457fa91eee9:0x4f03095bd5dd0dc4;Cafe San Martino, Victoria;0.9999993580443354
737;node;325815324;0x130fb457fe51408f:0x8173213c67eafea5;Museum of Archaeology, Triq Bieb l-Imdina, VCT 1831;0.9999989010380329
738;node;6690035085;0x130fb45837a69fa9:0x517f483de26c4dca;Maldonado Bistro, Mons Vella 18;0.9999995397431345
739;node;4678368790;0x130fb458747baeed:0x878a51497c7b2f0c;Kafè San Gorg, Pjazza San Ġorġ;0.9999977185468898
740;node;6690032485;0x130fb4587490f01f:0x842e125561fc2492;Tepie’s Coffee Bar, Pjazza San Ġorġ;0.999998889538605
741;node;324400945;0x130fb4598e3182d3:0x88f882bef8d821af;Ta Dirjanu Supermarket, 21565927;0.999988885453476
742;way;274209981;0x130fb461a74fcf47:0xe54f6f152b876b52;Munxar Playground, Munxar;0.999999592798685
743;node;324401513;0x130fb46ce674259d:0x2d46b8f4a4ac0613;Ping's Dining (closed), Triq Ix-Xlendi, Xlendi, Munxar;0.9999203832755652
744;node;2464318554;0x130fb485591593f9:0xcb7ef24de9b1ff2b;Il-Girna Residence, Triq ta' Skerla 5, VCT 112, Sannat;0.9999991722154536
745;way;379531495;0x130fb48a78f96429:0xe1732e3746e8f456;Sannat;0.9998465119102647
746;node;4762039131;0x130fb4b4b1221ee3:0x5c8bac4e551557d0;Globetrotters Homestay, Triq ta' Cordina 28;0.9999951409488391
747;node;4287113391;0x130fb4c046c05349:0xe8405daf80d2dc3b;Gozo Chemists Pharmacy, Triq l-Imgarr;0.9999997041514407
748;node;1907045440;0x130fb4cc9a5f0e33:0x3db5e694099d42e2;Ta' Kenuna, Triq it-Torri ta' Kenuna;0.9999798948176777
749;way;131244451;0x130fb4d8662c11af:0xd81b90ff8371a4d3;Xagħra;0.9999700888676162
750;node;6550752583;0x130fb4e3ec3e73d5:0x3eb64f9b26758729;Bellavista Farmhouses Gozo, Sruġ, 1346, Ix-Xagħra;0.9999985864552926
751;node;2180460174;0x130fb4e97804382d:0xf98f1944cf58ccd2;Cini Tal-Mija, St. Leonard Str NB;0.9999986783113687
752;node;330038082;0x130fb4ead2be87b9:0x312e3f57b3313029;Xewkija Police Station, Triq l-Indipendenza 85, XWK 1028, Ix-Xewkija;0.9999998212999909
753;node;4874015123;0x130fb4f0c08f64eb:0x7f836e471c3b5c8a;Arcadia Foodstore, Triq Fortunato Mizzi, Ir-Rabat;0.9999986348403712
754;node;3966902002;0x130fb4f0c89f4c1b:0xf6cfa2fc97a7c694;Mo's Diner, Triq Fortunato Mizzi, VCT2581, Ir-Rabat;0.99999957247166
755;node;6690032585;0x130fb4f0c959345f:0x57fa09b99de31971;Mojo’s, Triq Fortunato Mizzi;0.9999990287576751
756;node;2429274567;0x130fb4f0f56d1123:0xeb8b48e1fbd4deb2;Orienta Gozo, Fortunato Mizzi St.;0.9999997348191912
757;way;554827647;0x130fb4f42f6cb817:0xbdf28a4ad9f9bbcd;Triq Għajn Qatet, 2106, Victoria;0.9999914002587452
758;node;6306305098;0x130fb4f5f812ac43:0x71413c3b0978cb0;Kenneth Sound & Vision, Triq Sir Charles Cameron;0.9979072309598178
759;node;324401172;0x130fb4f6057a4911:0x469aa850b94a4836;Victoria Health Centre, Triq Enrico Mizzi, Victoria;0.9999987919541338
760;way;279319147;0x130fb4f67f58077f:0x74921e3bbf54a6ec;Triq it-8ta' Diċembru;0.9999919828036701
761;node;6303412727;0x130fb4f79dc2c565:0x7bf55319d7503c4c;deReday Gozo Homes, Triq ir-Repubblika 50, VCT 1016, Ir-Rabat (Victoria);0.9999980025751998
762;node;5107620422;0x130fb4f7c679569b:0x66b5d5e48d43c91c;Coffee Break, Triq Putirjal;0.9999995067409196
763;way;404035321;0x130fb4f7d1fb53bb:0xed73b8ad261ff1a0;Ir-Rabat (Victoria);0.9999891215464957
764;node;4678386489;0x130fb4f7ec7d3fc1:0xf8cf30fb6958a5c9;Palm Pharmacy, Triq Palma;0.9999994647395185
765;node;7084454421;0x130fb50bb37b2437:0x3a2a38fca44691f;Fiftyfour West Boutique Living / B&B, Triq Santu Pietru 54, GRB 1506, Gharb;0.9999993195516076
766;way;371590963;0x130fb5137aed6f2d:0xf5faa4c211a3e871;Marsalforn;0.9999667181377303
767;way;431052365;0x130fb51431ef81b3:0xbe21225efe599876;Nautic Team Gozo, Triq Ir-Rabat, MFN 1211, Marsalforn;0.9999997040735055
768;node;5651281121;0x130fb5143f2f08e7:0xf3b2a572f93226d1;Scuba Kings Diving Center, Triq Il-Port 46a;0.9999994765170444
769;node;5631431422;0x130fb515a743b8f9:0x3af4bcd1a998abb5;Latini Wine & Dine, Pjazza il-Vitorja, XRA 1012, Ix-Xagħra;0.9999990831617942
770;node;322061350;0x130fb515ba0a7d95:0x87dddc8f32849b78;Marsalforn Police Station, Triq il-Menqa 22, MFN 1050, Marsalforn;0.9999996004224396
771;node;322061347;0x130fb515bb87c441:0x4e1ade229ca5a2ea;Smuggler's Cave, Triq il-Menqa 22, Zebbug Ghawdex;0.9999986050506373
772;node;4472729511;0x130fb52cc7090049:0x3e167ef18ef017a7;Ramla Valley Extra Virgin Olive Oil, Triq ta Ghajn Qasab 5;0.9999995370157343
773;way;279319654;0x130fb56852d190fd:0x87d71e4a83b22268;SPCA, Ir-Rabat (Victoria);0.9998716284746805
774;relation;13010742;0x130fb573a0c5e5f3:0xf5f5d2f2d730de7e;Xwejni Salt Pans, Triq ix-Xwejni;0.9999538937982811
775;way;221507589;0x130fb5a35f5c5177:0x4736145be2d6981f;Drew's Sicilia in Bocca | Maxtura Terrace, Triq Marsalforn, Iż-Żebbuġ;0.9999975711390304
776;way;584960046;0x130fb5b6cee0d143:0xd235bb22639ab963;Triq il-Maxrabija, GSR1250, L-Għasri;0.9999965415965416
777;way;277968186;0x130fb5bfd2e5435d:0xb6aede1e4936bf2;San Lawrenz Park, San Lawrenz;0.9999841918594456
778;way;33779121;0x130fb5caf4bf8409:0x2361ce7906f9971c;Basilica of the Blessed Virgin Of Ta' Pinu, GRB 104, Gharb;0.9999987331607627
779;way;512999017;0x130fb5d1e91c76a9:0xfb7a1cc78aa8bc64;Gharb;0.9998966511757724
780;node;6886683481;0x130fb5dce43c4ccb:0xe5bd70c226e29f97;Fieldend B&B, San Pietru street, Gharb;0.9999980996561793
781;node;6742582504;0x46b54a5a7d4ed1fd:0x932ad74a3f2e7e60;domodedovo, Triq l-Isperanza;0.7791000472469289
782;node;4943430964;0x47c0c4973b395b15:0xbc45fd9317e81195;Go, Paola;0.8734272285267443
783;node;5101337422;0x47c5e37e3bef4933:0xb5e624f5197f65bf;Black Cat Café, Triq l-Iskola 1;0.8635634194690976
784;node;2826224982;0x48693091a4e3367d:0x4b05e135f5c25f78;Pembroke;0.8191929790807889
785;node;7053248909;0x487604e08939064d:0x59887c6e6e215e84;REMAX, The Strand;0.8452603706582237
786;way;319355646;0x548f738bddb06171:0x38e8f3741ebb48ed;Victoria;0.0
787;node;3344204806;0x808561c18242f01b:0x5733ef6fa6df1bc3;Topshop, Triq it-Torri;0.011545796371527516
788;node;5894539719;0x80857e9d8d0503f7:0x737666a7b46dddb1;Cinnabon, The Strand;0.010112964579728793
789;node;5755683222;0x80858066a8b9520d:0x47689ad2e32a0afe;The Chefs Table, Bajja;0.009789726204689318
790;way;741653866;0x8085808679110299:0x2607188167b0f1ef;Topaz Hotel, Triq Ċensu Tanti;0.009717445595540018
791;node;2899149614;0x808580884e6635b5:0xd24ceeb04cda0dc9;Embassy of France, Triq Melita 130;0.00903121524236181
792;node;5551754022;0x8085808929ede405:0x572b701792d36541;Trip Guci Pace, Triq Ġuże' Pace;0.009183010425321336
793;node;6799762216;0x8085809b49ae72d5:0xe8cfb60d1ebe7f27;Café Jubilee, The Strand;0.009066906651290552
794;way;365452448;0x808580c9dbbd6fcf:0x987a2bfedc89c62;Paola;0.008768584153614558
795;node;7188991293;0x808581108cee81cb:0x34e1a2ad5be73318;110;0.0091601053781243
796;way;773845021;0x808581737ddbce35:0xaca3debf3becf9e4;269;0.009977965370051287
797;way;394540474;0x808581f215b60ebb:0x235abe53a6a07df9;315;0.008598316445431149
798;way;248421395;0x80858500ed50deb3:0x9e6de65d14afcc75;Information centre and ranger station, Information station, Rama bay;0.01001335996201992
799;way;393558886;0x808f7fd5ab1c02bf:0xf614aab9f5507597;4;0.009714972427026581
800;node;7253124795;0x808f7fd7c4cdb4bb:0x5848b6659c59c9de;148;0.01015273216394768
801;node;7801044885;0x808f80b183b3d067:0x3eaabdb7467e9240;Cafe Teatro, Triq l-Ordinanza;0.009985455546597088
802;node;6016402085;0x808f9e875b6b5515:0x77313dd482614a13;Glamour Hair and Nails, San Silvestru;0.010353486266304066
803;way;52162247;0x808fcb67fe995555:0xf96183e928caa7bc;SDC Headquarters;0.012717768978624642
804;node;6644698685;0x80dd4ae5d53cf7db:0xc37525eaf8510bc8;The Brew, The Strand;0.03861230725153717
805;node;4813878426;0x812611d8e83c1d33:0x413c6b46ee1830fa;San Quintin Bakery, Triq Ċensu Borg;0.05530942306750811
806;way;342698116;0x8816d3501297c131:0x3c9f57ffc1d42ba5;Police Garage, Il-Foss Ta'Notre Dame;0.26973379202399644
807;node;7043230414;0x88388a870b71620b:0xe94a08098b3ebeca;L'Occitan en Provence, The Strand;0.2943169907178352
808;node;6659148697;0x89e3774849653997:0x901bed94ded57df2;Kebab Factory, Conception street;0.37875075494455035
